houseID,title,link,community,years,housetype,square,direction,floor,taxtype,totalPrice,unitPrice,followInfo,decoration,validdate,coor_x,y
101102439170,东城区+09年商品房+东南向+可改两居+满五年+宜居,https://bj.lianjia.com/ershoufang/101102439170.html,冠城名敦道 ,低楼层(共23层)/2009年建塔楼/广渠门,1室1厅,83.24平米,东南,低楼层(共23层)/2009年建塔楼/广渠门,房本满五年,650,78088,215人关注/0次带看近地铁房本满五年650万单价78088元/平米,精装,2018-11-03 15:10:38.661790,"116.447106,39.891494"
101103086018,和平里三区 2室1厅 655万,https://bj.lianjia.com/ershoufang/101103086018.html,和平里三区 ,低楼层(共6层)/1996年建板楼/和平里,2室1厅,58.18平米,南 北,低楼层(共6层)/1996年建板楼/和平里,房本满五年,655,112582,83人关注/7次带看近地铁房本满五年655万单价112582元/平米,其他,2018-11-03 15:10:38.661960,"116.419945,39.955910"
101103567382,天坛公园金鱼池南北三居室满五年 北京一套 业主诚售,https://bj.lianjia.com/ershoufang/101103567382.html,金鱼池西区 ,顶层(共6层)/2002年建板塔结合/天坛,3室2厅,101.65平米,南 北,顶层(共6层)/2002年建板塔结合/天坛,房本满五年,768,75554,50人关注/3次带看近地铁房本满五年768万单价75554元/平米,精装,2018-11-03 15:10:38.662093,"116.406666,39.889493"
101102214817,高楼层，视野好，直观国贸，适合改三居。,https://bj.lianjia.com/ershoufang/101102214817.html,远洋德邑 ,高楼层(共22层)/2002年建塔楼/广渠门,2室1厅,110.95平米,东北,高楼层(共22层)/2002年建塔楼/广渠门,房本满五年,950,85625,82人关注/16次带看近地铁房本满五年950万单价85625元/平米,简装,2018-11-03 15:10:38.662204,"116.446354,39.895371"
101102393607,海晟国际公寓 东向大一居 可改两居,https://bj.lianjia.com/ershoufang/101102393607.html,海晟名苑北区 ,17层/2007年建板塔结合/工体,1室1厅,96.5平米,东,17层/2007年建板塔结合/工体,房本满五年,995,103109,89人关注/5次带看近地铁房本满五年随时看房995万单价103109元/平米,精装,2018-11-03 15:10:38.662305,"116.441551,39.939523"
101102986686,水上华城南北通透三居室，户型方正,https://bj.lianjia.com/ershoufang/101102986686.html,水上华城 ,低楼层(共23层)/2005年建板塔结合/广渠门,3室2厅,166.49平米,南 北,低楼层(共23层)/2005年建板塔结合/广渠门,房本满五年,1550,93099,161人关注/7次带看房本满五年1550万单价93099元/平米,其他,2018-11-03 15:10:38.662400,"116.440590,39.887020"
101103547875,富贵园一区 2室1厅 1080万,https://bj.lianjia.com/ershoufang/101103547875.html,富贵园一区 ,低楼层(共8层)/2003年建板楼/东花市,2室1厅,92.23平米,南 北,低楼层(共8层)/2003年建板楼/东花市,房本满五年,1080,117099,28人关注/45次带看近地铁房本满五年随时看房1080万单价117099元/平米,精装,2018-11-03 15:10:38.662484,"116.433297,39.896518"
101102022540,东向两居室，精装修，双阳台，低楼层，满五年,https://bj.lianjia.com/ershoufang/101102022540.html,东花市北里中区 ,低楼层(共6层)/1994年建塔楼/东花市,2室1厅,76.71平米,东,低楼层(共6层)/1994年建塔楼/东花市,房本满五年,600,78217,201人关注/10次带看近地铁房本满五年随时看房600万单价78217元/平米,简装,2018-11-03 15:10:38.662577,"116.433533,39.898919"
101102384308,华冠丽景2居室 南北通透 无遮挡,https://bj.lianjia.com/ershoufang/101102384308.html,华冠丽景 ,中楼层(共6层)/2003年建板楼/东直门,2室1厅,127.72平米,南 北,中楼层(共6层)/2003年建板楼/东直门,房本满五年,1670,130755,111人关注/14次带看近地铁房本满五年随时看房1670万单价130755元/平米,简装,2018-11-03 15:10:38.662662,"116.426481,39.945714"
101102418562,中间楼层视野好，正对两广路没有遮挡。,https://bj.lianjia.com/ershoufang/101102418562.html,冠城名敦道 ,中楼层(共23层)/2009年建塔楼/广渠门,2室1厅,93.13平米,东,中楼层(共23层)/2009年建塔楼/广渠门,房本满五年,550,59058,214人关注/29次带看近地铁房本满五年随时看房550万单价59058元/平米,简装,2018-11-03 15:10:38.662753,"116.447106,39.891494"
101102459306,民安小区南北通透带电梯两居室 房本满五年,https://bj.lianjia.com/ershoufang/101102459306.html,民安小区东直门内北小街 ,中楼层(共14层)/2003年建板楼/东直门,2室1厅,75.58平米,南 北,中楼层(共14层)/2003年建板楼/东直门,房本满五年,820,108495,141人关注/6次带看房本满五年随时看房820万单价108495元/平米,精装,2018-11-03 15:10:38.662841,"116.430008,39.942799"
101102715226,建予园 2室1厅 580万,https://bj.lianjia.com/ershoufang/101102715226.html,建予园 ,中楼层(共16层)/2001年建塔楼/永定门,2室1厅,93.55平米,东北,中楼层(共16层)/2001年建塔楼/永定门,房本满五年,580,61999,142人关注/8次带看近地铁房本满两年随时看房580万单价61999元/平米,简装,2018-11-03 15:10:38.662939,"116.395476,39.863596"
101102775452,南北通透四居室改成三居室 中间楼层有电梯,https://bj.lianjia.com/ershoufang/101102775452.html,法华南里 ,中楼层(共6层)/1996年建板楼/崇文门,4室1厅,167.29平米,南 北,中楼层(共6层)/1996年建板楼/崇文门,房本满五年,1450,86676,97人关注/10次带看近地铁房本满五年随时看房1450万单价86676元/平米,简装,2018-11-03 15:10:38.663020,"116.427080,39.886101"
101102871542,新景东区 高层东向一居室 视野采光好 有钥匙看房便利,https://bj.lianjia.com/ershoufang/101102871542.html,新景家园东区 ,中楼层(共17层)/2004年建板楼/崇文门,1室1厅,59.73平米,东,中楼层(共17层)/2004年建板楼/崇文门,房本满五年,570,95430,171人关注/6次带看近地铁房本满五年随时看房570万单价95430元/平米,简装,2018-11-03 15:10:38.663123,"116.423477,39.896383"
101103126738,私房回迁，满五年，正对商品房小区花园,https://bj.lianjia.com/ershoufang/101103126738.html,新景家园东区 ,低楼层(共17层)/2004年建板楼/崇文门,1室1厅,59.73平米,东,低楼层(共17层)/2004年建板楼/崇文门,房本满五年,590,98778,70人关注/23次带看近地铁房本满五年随时看房590万单价98778元/平米,简装,2018-11-03 15:10:38.663212,"116.423477,39.896383"
101103151617,崇文门 中高层 东向一居室 封闭式管理 视野棒,https://bj.lianjia.com/ershoufang/101103151617.html,太华公寓 ,高楼层(共18层)/2000年建塔楼/崇文门,1室1厅,102.37平米,东,高楼层(共18层)/2000年建塔楼/崇文门,房本满五年,718,70138,39人关注/8次带看近地铁房本满五年随时看房718万单价70138元/平米,简装,2018-11-03 15:10:38.663295,"116.417569,39.896538"
101103253996,二环内 满5唯一 南北 精装小两居,https://bj.lianjia.com/ershoufang/101103253996.html,永定门东街东里 ,顶层(共5层)/1970年建板楼/天坛,2室1厅,50.57平米,南 北,顶层(共5层)/1970年建板楼/天坛,房本满五年,385,76133,149人关注/15次带看近地铁房本满五年随时看房385万单价76133元/平米,精装,2018-11-03 15:10:38.663379,"116.412508,39.873598"
101103055747,安外花园南北通透小三居满五年诚售。,https://bj.lianjia.com/ershoufang/101103055747.html,安外花园 ,中楼层(共5层)/1986年建板楼/和平里,3室1厅,61.04平米,南 北,中楼层(共5层)/1986年建板楼/和平里,房本满五年,583,95512,172人关注/38次带看近地铁房本满五年随时看房583万单价95512元/平米,简装,2018-11-03 15:10:38.663606,"116.410696,39.958654"
101103079562,新景家园西区 南北通透两居 前后不临街,https://bj.lianjia.com/ershoufang/101103079562.html,新景家园西区 ,低楼层(共16层)/2004年建板楼/崇文门,2室1厅,75.12平米,南 北,低楼层(共16层)/2004年建板楼/崇文门,房本满五年,676,89990,232人关注/55次带看近地铁房本满五年随时看房676万单价89990元/平米,简装,2018-11-03 15:10:38.663711,"116.422315,39.896113"
101103182726,和平里精装南向两居室 层高3.2米 定制家具全送,https://bj.lianjia.com/ershoufang/101103182726.html,和平里七区 ,顶层(共4层)/1979年建板楼/和平里,2室1厅,53.83平米,南,顶层(共4层)/1979年建板楼/和平里,房本满五年,538,99945,94人关注/34次带看近地铁房本满五年随时看房538万单价99945元/平米,精装,2018-11-03 15:10:38.663800,"116.418896,39.959627"
101103202323,东城西南两居室 满五唯一公房 全明格局,https://bj.lianjia.com/ershoufang/101103202323.html,小黄庄一区 ,低楼层(共21层)/1990年建板塔结合/安贞,2室1厅,69.27平米,西南,低楼层(共21层)/1990年建板塔结合/安贞,房本满五年,680,98167,13人关注/7次带看近地铁房本满五年680万单价98167元/平米,简装,2018-11-03 15:10:38.663897,"116.409884,39.963044"
101103279004,南北的三居室 楼层好 视野棒 业主诚心出售,https://bj.lianjia.com/ershoufang/101103279004.html,东环居苑 ,高楼层(共22层)/2004年建塔楼/广渠门,3室1厅,99.12平米,南 北,高楼层(共22层)/2004年建塔楼/广渠门,房本满五年,780,78693,44人关注/60次带看近地铁房本满五年随时看房780万单价78693元/平米,精装,2018-11-03 15:10:38.664001,"116.445712,39.898819"
101103301264,二环内南北通透三居室，动静分离互不干扰，带大露台。,https://bj.lianjia.com/ershoufang/101103301264.html,兴隆都市馨园 ,顶层(共6层)/2003年建板楼/崇文门,3室1厅,94.71平米,南 北,顶层(共6层)/2003年建板楼/崇文门,房本满五年,795,83941,96人关注/29次带看近地铁房本满五年随时看房795万单价83941元/平米,其他,2018-11-03 15:10:38.664084,"116.414045,39.895318"
101103605503,交东小区 东西通透大三居 精装修 中间楼层 无遮挡,https://bj.lianjia.com/ershoufang/101103605503.html,香饵胡同 ,中楼层(共6层)/2003年建板楼/交道口,3室1厅,83.52平米,东 西,中楼层(共6层)/2003年建板楼/交道口,房本满五年,1060,126916,11人关注/1次带看房本满五年1060万单价126916元/平米,精装,2018-11-03 15:10:40.266903,"116.412495,39.939284"
101101665529,东北二环内 民安小区 东西向四居复式 满五年,https://bj.lianjia.com/ershoufang/101101665529.html,民安小区东直门内北小街 ,高楼层(共14层)/2003年建板楼/东直门,4室2厅,127.92平米,东 西,高楼层(共14层)/2003年建板楼/东直门,房本满五年,1090,85210,103人关注/5次带看房本满五年1090万单价85210元/平米,精装,2018-11-03 15:10:40.267090,"116.430008,39.942799"
101100871263,东花市北里 顶层复式 南北通透 有地下室,https://bj.lianjia.com/ershoufang/101100871263.html,东花市北里中区 ,顶层(共6层)/1990年建板楼/东花市,3室2厅,151.68平米,南 北,顶层(共6层)/1990年建板楼/东花市,房本满五年,1213,79971,174人关注/1次带看近地铁房本满五年1213万单价79971元/平米,简装,2018-11-03 15:10:40.267190,"116.433533,39.898919"
101102325756,民安小区南北通透复式无遮挡业主诚意出售,https://bj.lianjia.com/ershoufang/101102325756.html,民安小区东扬威街 ,高楼层(共12层)/2002年建板楼/东直门,3室2厅,137.71平米,南 北,高楼层(共12层)/2002年建板楼/东直门,房本满五年,1450,105294,170人关注/4次带看房本满五年1450万单价105294元/平米,精装,2018-11-03 15:10:40.267278,"116.430008,39.942799"
101102354170,景泰西里西区   05年板楼社区   高层复式  复古装修,https://bj.lianjia.com/ershoufang/101102354170.html,景泰西里西区 ,顶层(共13层)/2005年建板塔结合/永定门,3室2厅,117.64平米,东 南,顶层(共13层)/2005年建板塔结合/永定门,房本满五年,788,66985,241人关注/2次带看近地铁房本满五年788万单价66985元/平米,精装,2018-11-03 15:10:40.267374,"116.408058,39.863235"
101102635157,东二环  金宝街 雅宝公寓 精装复式 南北通透 带电梯,https://bj.lianjia.com/ershoufang/101102635157.html,雅宝公寓 ,顶层(共6层)/1999年建板楼/建国门内,4室2厅,225.11平米,南 北,顶层(共6层)/1999年建板楼/建国门内,房本满五年,2250,99952,104人关注/3次带看近地铁房本满五年2250万单价99952元/平米,精装,2018-11-03 15:10:40.267459,"116.432591,39.914711"
101102659802,金桥国际 3室1厅 1550万,https://bj.lianjia.com/ershoufang/101102659802.html,金桥国际 ,中楼层(共27层)/2004年建塔楼/广渠门,3室1厅,195.52平米,东南,中楼层(共27层)/2004年建塔楼/广渠门,房本满五年,1550,79276,87人关注/3次带看近地铁房本满五年1550万单价79276元/平米,精装,2018-11-03 15:10:40.267573,"116.637334,40.312415"
101102747451,繁华中的一处宁静，三世同堂尽享天伦，看庭前花开花落,https://bj.lianjia.com/ershoufang/101102747451.html,和平新城一期 ,高楼层(共19层)/2003年建板塔结合/和平里,4室2厅,158.07平米,西南,高楼层(共19层)/2003年建板塔结合/和平里,房本满五年,1699,107485,150人关注/2次带看近地铁房本满五年1699万单价107485元/平米,精装,2018-11-03 15:10:40.267659,"116.425745,39.952086"
101102852676,一梯一户电梯直达平层六居室可以分成两套房用,https://bj.lianjia.com/ershoufang/101102852676.html,东后河沿 ,中楼层(共11层)/1999年建板塔结合/崇文门,6室2厅,250.08平米,南 北,中楼层(共11层)/1999年建板塔结合/崇文门,房本满五年,2300,91971,192人关注/1次带看近地铁房本满五年2300万单价91971元/平米,精装,2018-11-03 15:10:40.267757,"116.426886,39.900242"
101102247109,东北二环内， 全南向一居室，无遮挡,https://bj.lianjia.com/ershoufang/101102247109.html,民安小区东直门内北小街 ,低楼层(共16层)/2003年建板楼/东直门,1室1厅,50.84平米,南,低楼层(共16层)/2003年建板楼/东直门,房本满五年,580,114084,240人关注/19次带看房本满五年580万单价114084元/平米,简装,2018-11-03 15:10:40.267870,"116.430008,39.942799"
101102715720,兴隆都市馨园南向开间诚心出售看房方便,https://bj.lianjia.com/ershoufang/101102715720.html,兴隆都市馨园 ,高楼层(共7层)/2004年建塔楼/崇文门,1室0厅,38.73平米,南,高楼层(共7层)/2004年建塔楼/崇文门,房本满五年,426,109993,68人关注/8次带看近地铁房本满两年随时看房426万单价109993元/平米,简装,2018-11-03 15:10:40.267967,"116.414045,39.895318"
101102970030,东城 东直门 海晟国际公寓 70年住宅,https://bj.lianjia.com/ershoufang/101102970030.html,海晟名苑北区 ,16层/2007年建板塔结合/工体,1室0厅,46.94平米,西,16层/2007年建板塔结合/工体,房本满五年,500,106519,110人关注/15次带看近地铁房本满五年随时看房500万单价106519元/平米,精装,2018-11-03 15:10:40.268053,"116.441551,39.939523"
101103159411,2008年商品房 正南向低总价一居 东城房本 温馨一居,https://bj.lianjia.com/ershoufang/101103159411.html,建国门北大街5号 ,中楼层(共24层)/2008年建塔楼/建国门内,1室1厅,64.74平米,南,中楼层(共24层)/2008年建塔楼/建国门内,房本满五年,454,70127,270人关注/20次带看近地铁房本满两年随时看房454万单价70127元/平米,精装,2018-11-03 15:10:40.268307,"116.433714,39.914319"
101103467546,东花市北里西区南北通透全明格局两居,https://bj.lianjia.com/ershoufang/101103467546.html,东花市北里西区 ,顶层(共6层)/1996年建板楼/东花市,2室2厅,139.17平米,南 北,顶层(共6层)/1996年建板楼/东花市,房本满五年,1080,77603,30人关注/5次带看近地铁房本满五年1080万单价77603元/平米,简装,2018-11-03 15:10:40.268415,"116.429411,39.898736"
101102856207,前门东大街 南北两居室 下复式,https://bj.lianjia.com/ershoufang/101102856207.html,前门东大街 ,高楼层(共12层)/1979年建板塔结合/崇文门,2室1厅,60.08平米,南 北,高楼层(共12层)/1979年建板塔结合/崇文门,房本满五年,530,88216,159人关注/21次带看近地铁房本满两年随时看房530万单价88216元/平米,简装,2018-11-03 15:10:40.268507,"116.401206,39.900939"
